snp_id,alpha_hat,se,t_stat,p_value,chr,pos_mb,is_qtl,p_bonferroni,lambda_gc,neg_log10_p
SNP00229,-0.12649366709472987,0.05931269001599067,-2.1326577341312163,0.03336083380644989,4,59.465435304721815,False,100.08250141934968,1.0031,1.4767631033276196
SNP00082,0.034428399654960785,0.05897815049868198,0.5837483773881682,0.5596104620115478,4,60.24924510140646,False,1678.8313860346436,1.0031,0.2521141748960553
SNP00348,0.04839356223079415,0.05677191198452252,0.8524208634013855,0.3943229491690796,4,61.83878946961127,False,1182.968847507239,1.0031,0.40414794672220056
SNP02199,-0.0723165482077981,0.06419673697731793,-1.126483239067884,0.2604143880176703,4,64.50398544682818,False,781.2431640530109,1.0031,0.5843350244661479
SNP00051,0.08595863303581651,0.05668237928476292,1.5164965571394686,0.12992403119618418,4,65.82325527029231,False,389.77209358855254,1.0031,0.886310512894327
SNP00177,0.032068783527898395,0.06026585693956955,0.5321219203778147,0.5948398555945912,4,66.18341227208371,False,1784.5195667837736,1.0031,0.2255999404780625
SNP00389,0.03237022723188411,0.05725648582265234,0.5653547675305896,0.5720452389980477,4,66.94235078706623,False,1716.1357169941432,1.0031,0.24256962458053224
SNP00660,-0.11484668586689388,0.05585491788257925,-2.05616067878445,0.0402019438738531,4,67.23241313567492,False,120.60583162155929,1.0031,1.3957529470827545
SNP02553,0.03500062387361195,0.058038883355543344,0.6030547427868288,0.5467016787218043,4,67.2896712025702,False,1640.105036165413,1.0031,0.2622495925461657
SNP02369,-0.0840157622888685,0.06674178196259868,-1.2588180869361558,0.2085888822976894,4,70.05635251998518,False,625.7666468930682,1.0031,0.680708843011297
SNP01173,0.003289183172883212,0.06538369514783315,0.05030586242405446,0.9598955063855305,4,70.78210686442341,False,2879.686519156591,1.0031,0.01777604140849621
SNP00468,-0.00034872060619486433,0.06494461091503047,-0.005369507974281483,0.9957175698069727,4,70.87030163467323,False,2987.152709420918,1.0031,0.0018638295164110235
SNP01522,-0.03442214661486084,0.062153915678470714,-0.5538210463348845,0.5799090360532736,4,71.13638721380798,False,1739.7271081598208,1.0031,0.23664012408934143
SNP02219,-0.017611072639467325,0.0628992919807384,-0.279988408213885,0.7795835457007511,4,71.2811067789439,False,2338.750637102253,1.0031,0.10813733590482741
SNP01112,0.11423076469409016,0.05713494722989159,1.9993151342988806,0.046027786804229566,4,73.92567001031733,False,138.0833604126887,1.0031,1.3369799071789936
SNP01555,-0.08646112782029426,0.055188936574030734,-1.5666387719631967,0.11772990920342945,4,74.33022062288146,False,353.18972761028834,1.0031,0.9291131909212772
SNP01797,0.10995407246398771,0.05606233635968702,1.9612823796450418,0.05031125815443474,4,74.54693406901917,False,150.93377446330422,1.0031,1.2983348219567765
SNP00057,0.10321406996500461,0.05972572739477025,1.7281341637379928,0.08448213135935397,4,74.68977791833315,False,253.4463940780619,1.0031,1.073235138063932
SNP02102,0.029492363249637395,0.0627587239479218,0.469932487379932,0.6385751475999574,4,75.18137003076968,False,1915.725442799872,1.0031,0.19478798756642468
SNP00186,0.029185163803242903,0.05647827238493387,0.5167502930034441,0.6055221742015636,4,75.43124054705298,False,1816.5665226046908,1.0031,0.21786994838046658
SNP00634,0.1251327983306304,0.05845061196639459,2.140829567405964,0.03269282947926134,4,75.6329033306653,False,98.07848843778402,1.0031,1.4855474907364732
SNP02432,-0.014101663173982927,0.06042087978624251,-0.23339056339252107,0.8155382763543534,4,76.52494399466507,False,2446.6148290630604,1.0031,0.08855565103157627
SNP02221,-0.026786270450497977,0.05871444902032534,-0.456212583059841,0.6484033102554845,4,77.2409582359159,False,1945.2099307664535,1.0031,0.18815477663965333
SNP00531,0.004607417961798572,0.0586409789562929,0.07856993596973605,0.9374010724665134,4,77.27000652692834,False,2812.2032173995403,1.0031,0.028074553945718658
SNP00684,0.02800152951490317,0.05540666542611131,0.505381966222912,0.6134774202106946,4,78.96901359525206,False,1840.4322606320839,1.0031,0.21220141738418427
SNP01777,-0.060293571306332186,0.06062805009445558,-0.9944831016731976,0.3203913046844809,4,80.00378812720517,False,961.1739140534427,1.0031,0.49431927903846173
SNP02426,0.04007241480242689,0.05897973232673728,0.6794268678676397,0.4971312073704591,4,80.49226402941784,False,1491.3936221113775,1.0031,0.3035289732050442
SNP02533,0.02762301711978226,0.060917665742649424,0.4534483845207967,0.6503909516539453,4,81.92092401014452,False,1951.172854961836,1.0031,0.18682550934833128
SNP01935,0.0018417115848759092,0.0561587025672561,0.03279476734118387,0.9738492304696598,4,84.29113854017666,False,2921.5476914089795,1.0031,0.011508274582806038
SNP01432,0.032044735372769764,0.05784343199299601,0.5539909073280768,0.5797928554588168,4,84.47033153776647,False,1739.3785663764502,1.0031,0.23672714057455188
SNP00071,0.07873056698287097,0.0625490224093997,1.258701798208113,0.2086308689075124,4,85.22510269370468,False,625.8926067225372,1.0031,0.6806214331848502
SNP01523,0.029728611644171597,0.05576906611898003,0.5330663343142119,0.5941863694721702,4,85.60959091803694,False,1782.5591084165105,1.0031,0.22607731505493872
SNP02482,0.011904026762730979,0.06030074096674427,0.19741095336284548,0.8435732644908573,4,87.1870534280028,False,2530.719793472572,1.0031,0.0738771928823919
SNP02889,-0.10154163288590505,0.06496357412835428,-1.563054900355086,0.11857047427659241,4,87.29980881839825,False,355.71142282977723,1.0031,0.9260234429713693
SNP00936,-0.020903790401123237,0.0553283809922772,-0.37781315892906775,0.7057039095406997,4,88.12826707933114,False,2117.1117286220992,1.0031,0.15137747660405573
SNP02867,0.009344157236479224,0.060655919509559106,0.1540518602641351,0.8776209934007645,4,88.31561744843582,False,2632.8629802022933,1.0031,0.056692996635418276
SNP01480,-0.007935352649102827,0.05543396350724858,-0.14314965315560008,0.8862203739962133,4,92.04081525703862,False,2658.66112198864,1.0031,0.052458269862499095
SNP01536,0.06167775680763206,0.06057341343148774,1.0182314866140638,0.3089811077168025,4,92.66789045828313,False,926.9433231504074,1.0031,0.5100680741841458
SNP01075,0.011298466260506027,0.056479101967871675,0.20004684683076576,0.8415121805215033,4,92.98739702761576,False,2524.53654156451,1.0031,0.0749395934196004
SNP02368,0.0006334424276687061,0.06249842275537367,0.010135334617132273,0.9919167030281396,4,93.01689434210104,False,2975.750109084419,1.0031,0.003524796529415023
SNP02809,0.1624220951438732,0.05856896055706842,2.773177013882846,0.005724907970805629,4,94.11691351610745,False,17.174723912416887,1.0031,2.242231490314281
SNP01786,0.01549016616123334,0.0562150631933832,0.2755518766908833,0.7829877831222126,4,94.27149453073773,False,2348.963349366638,1.0031,0.10624501414129192
SNP02307,0.03506341257871251,0.05839123523049643,0.6004910230157228,0.5484073081779807,4,94.43781247088936,False,1645.221924533942,1.0031,0.26089676635476844
SNP00272,-0.01091916363373594,0.06422004866941616,-0.170027333519229,0.8650463383355348,4,94.63680116589823,False,2595.1390150066045,1.0031,0.06296062785957308
SNP00542,0.03069862313767928,0.05641838036261472,0.5441245023407572,0.5865592947083865,4,94.8532576149452,False,1759.6778841251596,1.0031,0.23168807892266463
SNP01615,-0.09491766719475063,0.057486795607158844,-1.6511212043088814,0.09924060599799982,4,94.86693520361794,False,297.7218179939995,1.0031,1.0033105924370733
SNP01031,0.010065345688369837,0.056726823494931446,0.17743538362004665,0.8592267007266231,4,95.88189899047524,False,2577.680102179869,1.0031,0.06589223560394802
SNP00250,-0.05775267868636708,0.05610973483158163,-1.0292809057058796,0.3037652128593739,4,96.0658818155462,False,911.2956385781217,1.0031,0.5174619629559746
SNP01694,-0.06895645073574827,0.053936089630520885,-1.2784844286658814,0.20157630074189742,4,97.18162213276057,False,604.7289022256923,1.0031,0.6955605290818486
SNP01405,0.02930506804135028,0.055078363194579386,0.5320613457197723,0.5948817813868177,4,97.31623558328316,False,1784.645344160453,1.0031,0.22556933140169547
SNP02296,-0.007270867864136779,0.05745821961211947,-0.12654182314070794,0.8993457223991089,4,97.33677466437554,False,2698.0371671973267,1.0031,0.04607332665674716
SNP01703,0.03291303788631088,0.06213307079895101,0.5297185132344456,0.5965043728542155,4,97.4088925661611,False,1789.5131185626467,1.0031,0.22438636825601155
SNP02391,0.030105904599350662,0.06525998951545996,0.46132254728938676,0.6447355216126296,4,99.49729190590502,False,1934.2065648378887,1.0031,0.1906184017365044
SNP01946,-0.06403547640254159,0.05557747621040505,-1.1521839559629565,0.24970742996993306,4,101.86113151793906,False,749.1222899097992,1.0031,0.6025685351539145
SNP02719,0.0002202776498467078,0.05633671134618671,0.003910019676035241,0.9968815719698317,4,102.67904678787175,False,2990.644715909495,1.0031,0.001356432154687192
SNP01885,0.007094519151431673,0.06364139494161798,0.11147648724450329,0.9112760408441666,4,102.787114815858,False,2733.8281225325,1.0031,0.04035004799266953
SNP00760,0.07469343778159226,0.06500662475636795,1.1490127054208488,0.25101164551739175,4,104.74776118028822,False,753.0349365521753,1.0031,0.6003061292495646
SNP02638,0.05044643859024682,0.05964687753589972,0.8457515409735333,0.3980307785876659,4,106.39110167133722,False,1194.0923357629977,1.0031,0.40008334387114675
SNP02380,-0.06884559523767993,0.05765890230124988,-1.1940150174552933,0.23294709939627856,4,107.62163789559838,False,698.8412981888357,1.0031,0.6327426929171263
SNP02744,-0.022440330220799755,0.05389197568377903,-0.41639464755332917,0.6772711521848878,4,107.70087856316692,False,2031.8134565546634,1.0031,0.1692374224207079
SNP00466,0.05748192237759313,0.057033217075423484,1.0078674380506407,0.3139271054925141,4,109.4671150565688,False,941.7813164775424,1.0031,0.5031711842757233
SNP01325,0.10291055388253167,0.05512149257148971,1.8669769101237967,0.062395549799225763,4,110.86119435246188,False,187.1866493976773,1.0031,1.2048463841406578
SNP01103,0.04778542964457686,0.057801793245275665,0.8267118883631266,0.40873122409761153,4,113.01908091545126,False,1226.1936722928347,1.0031,0.38856218407621707
SNP00391,0.15295975012822702,0.053854210815990955,2.840256087882521,0.004661655058540423,4,113.90116500335812,True,13.98496517562127,1.0031,2.3314598654604075
SNP00349,0.0795715445977665,0.06289258767157371,1.2651974985238421,0.2062949626531428,4,113.94645784595922,False,618.8848879594284,1.0031,0.6855113765767904
SNP02070,0.04483826360189677,0.05498200657065178,0.8155079524840492,0.4151073909387763,4,114.29222678462628,False,1245.322172816329,1.0031,0.3818395339899435
SNP02612,0.06921580731015509,0.05620214099742784,1.2315510776239438,0.21860253195797869,4,115.6215422748589,False,655.8075958739361,1.0031,0.6603448121529656
SNP01638,0.06996877444343778,0.055557817259082314,1.2593866695149842,0.20838368119090953,4,116.53605824352456,False,625.1510435727286,1.0031,0.6811362942316057
SNP00535,-0.1294529575914809,0.06538844463906518,-1.9797528188052587,0.048190906985990455,4,117.42308484729678,False,144.57272095797137,1.0031,1.3170348999012387
SNP02740,0.002874080490411577,0.05706106737966903,0.050368502069689944,0.9598456114981676,4,117.4519253185264,False,2879.5368344945027,1.0031,0.017798616404739072
SNP01959,-0.03224347761247659,0.055577546859057955,-0.5801529472728354,0.5620307419855316,4,118.77709346866108,False,1686.0922259565948,1.0031,0.25023992872002504
SNP02274,-0.04787851611481781,0.06221178712761791,-0.7696052199336824,0.4418390103376034,4,118.86376505027678,False,1325.5170310128103,1.0031,0.3547359425469158
SNP02007,0.050303176169041855,0.06303264161324736,0.7980496276467304,0.4251595475929771,4,121.49047105675623,False,1275.4786427789313,1.0031,0.37144806374634576
SNP01177,-0.023518595547252885,0.05777756392193651,-0.40705412189113666,0.6841143837460211,4,122.67529649371212,False,2052.343151238063,1.0031,0.16487127828491507
SNP00181,-0.0215239899947875,0.05803657914736496,-0.37086937774423867,0.7108666055128452,4,123.07589157879062,False,2132.5998165385354,1.0031,0.14821188720958467
SNP00040,-0.007443446250741656,0.06942190421229921,-0.10722042754659745,0.9146501917278262,4,123.0835623959791,False,2743.9505751834786,1.0031,0.03874497024996267
SNP02932,0.06826720686675879,0.06045991476800038,1.1291317086488943,0.259296537003817,4,124.70431888245425,False,777.8896110114509,1.0031,0.5862032833470235
SNP01636,-0.011036815538789805,0.0660215075464667,-0.16717000185162337,0.8672929896359411,4,126.4587361448627,False,2601.8789689078235,1.0031,0.061834164015227414
SNP01077,-0.050248649395271815,0.05804558284599092,-0.8656756798978783,0.3870163652532887,4,128.8449374540146,False,1161.049095759866,1.0031,0.4122706701518205
SNP00846,-0.05148160592056806,0.0570646261360133,-0.9021632034854985,0.3673346192988905,4,129.3821700612488,False,1102.0038578966714,1.0031,0.43493813982249563
SNP02050,-0.035096547859920474,0.0611424984763572,-0.5740123275055848,0.5661760157254053,4,129.55230591328052,False,1698.528047176216,1.0031,0.24704853210749558
SNP02737,0.01146857185101732,0.06462126589472506,0.17747364884031905,0.8591966598344115,4,130.22322397936017,False,2577.5899795032346,1.0031,0.06590741998053379
SNP00960,0.05875052986260157,0.06393045112423523,0.9189756810636673,0.35848005403366284,4,130.94808231025607,False,1075.4401621009886,1.0031,0.44553500363384424
SNP01192,0.011697498765626374,0.05953378635910702,0.19648504624025112,0.8442975146919052,4,131.36077289448116,False,2532.8925440757157,1.0031,0.07350448913158839
SNP02247,-0.007192230192501177,0.054498637764233575,-0.13197082509870187,0.8950519066350625,4,131.4592126126319,False,2685.1557199051877,1.0031,0.048151777967317885
SNP00022,-0.01133965226531361,0.056609430323075124,-0.2003138381820342,0.8413034724643885,4,132.4238349051117,False,2523.9104173931655,1.0031,0.07504731853831749
SNP00252,0.05607952208837464,0.06789887114987367,0.8259271640111646,0.40917589863056897,4,133.20880425223044,False,1227.5276958917068,1.0031,0.3880899551163086
SNP00702,-0.08891132069067882,0.06235571012730064,-1.4258729554865832,0.15442855623379662,4,134.20928725720978,False,463.28566870138985,1.0031,0.8112723887927229
SNP00258,0.036144018527537916,0.06260460710771433,0.5773379979104467,0.5639291700367631,4,135.43390314454254,False,1691.7875101102893,1.0031,0.24877544033210727
SNP02943,-0.016977981958256557,0.055770485196990724,-0.3044259324315984,0.7609096770811191,4,136.79814713572216,False,2282.7290312433574,1.0031,0.11866689260308073
SNP02885,-0.05053630317421721,0.05696486473897669,-0.8871486556807198,0.37535671552285427,4,137.2915808289973,False,1126.070146568563,1.0031,0.4255558097471659
SNP01882,0.043039075950838966,0.05830596646828289,0.7381590351349588,0.46070835921912945,4,138.35843609934457,False,1382.1250776573884,1.0031,0.3365739077173538
SNP01701,0.02573715348470395,0.06060371738721277,0.4246794519263999,0.6712236281597366,4,138.4108643737751,False,2013.6708844792097,1.0031,0.1731327640405348
SNP01928,0.05672438081891427,0.05647518731938784,1.0044124421954927,0.31558746225280104,4,138.64346391144127,False,946.7623867584032,1.0031,0.500880258892859
SNP00543,0.02525676963433382,0.06045943280070093,0.41774737976107856,0.6762822815973457,4,139.3743948406605,False,2028.8468447920372,1.0031,0.1698719908170105
SNP01969,0.05801472839817159,0.05749090503220802,1.0091114127646816,0.313330705503171,4,145.0145945463049,False,939.9921165095129,1.0031,0.5039970434292975
SNP02384,0.054126705759536244,0.055527157244606454,0.9747789810506419,0.3300653692049764,4,146.16630584761552,False,990.1961076149292,1.0031,0.4814000398991923
SNP00911,-0.010179306141051616,0.05944359307180965,-0.17124311662578517,0.8640907277005011,4,146.18856198766588,False,2592.2721831015033,1.0031,0.06344065512409364
SNP02012,0.09116082957040247,0.05557365539438516,1.6403605075726733,0.10145785441251029,4,148.1908393368637,False,304.37356323753085,1.0031,0.9937143261962215
SNP02992,0.05491016007925252,0.06179888059949332,0.8885300113300552,0.3746141730823523,4,149.41908864579108,False,1123.8425192470568,1.0031,0.4264157956339885
SNP01084,-0.02909804060561919,0.05716011809402768,-0.5090619399657866,0.6108972140665175,5,0.5841219571698919,False,1832.6916421995527,1.0031,0.21403185541848518
SNP01876,0.08505319811240378,0.06870478177804057,1.237951652145244,0.2162214182374575,5,1.5194006012188233,False,648.6642547123724,1.0031,0.6651012883585663
SNP02495,-0.0930118597145401,0.05928875486640183,-1.5687942835724606,0.1172266152103428,5,2.118986236478188,False,351.6798456310284,1.0031,0.9309737746086796
SNP02666,-0.027644084431828274,0.06187049906031152,-0.446805583463627,0.6551777488999213,5,2.9109225741026257,False,1965.5332466997638,1.0031,0.1836408604754686
SNP02292,0.08958234373882337,0.062262839164664456,1.438777044874358,0.15073862956509973,5,3.493659000703992,False,452.2158886952992,1.0031,0.8217754374191479
SNP02642,-0.11290284946490942,0.07620454529333237,-1.4815763158262427,0.13898155012794242,5,5.022535349565072,False,416.94465038382725,1.0031,0.8570428487347281
SNP01871,-0.06918380804729,0.057610648794362056,-1.2008857649605316,0.2302725556578477,5,5.4458514156712825,False,690.8176669735432,1.0031,0.6377578190335487
SNP00975,-0.048185508099972955,0.05688256183088318,-0.8471050977491604,0.3972765660403408,5,7.556960743283153,False,1191.8296981210224,1.0031,0.40090705170658825
SNP00325,-0.013060547983016825,0.05782908885977045,-0.22584737613084827,0.8213975535011769,5,10.777550322935149,False,2464.192660503531,1.0031,0.08544659500868869
SNP01264,0.004547772100140529,0.06164848655245631,0.07376940383233671,0.9412186239321613,5,10.868246039380775,False,2823.655871796484,1.0031,0.02630948800797237
SNP02359,-0.02507201801595322,0.05509416945523232,-0.4550757051764961,0.6492204975943395,5,12.21637218612268,False,1947.6614927830185,1.0031,0.18760777681317659
SNP01709,0.07580275728787997,0.055187150496687744,1.3735580946950603,0.17009534495835799,5,14.30301797742904,False,510.28603487507394,1.0031,0.7693075716699797
SNP00141,-0.12812958966427104,0.0711203721429575,-1.8015877280102046,0.07211554692738148,5,14.668199616816462,False,216.34664078214445,1.0031,1.1419710984301434
SNP02686,-0.055050186074045465,0.059870397569291044,-0.9194892352323717,0.35821171764499155,5,15.620203141083785,False,1074.6351529349747,1.0031,0.44586021182778324
SNP01363,-0.08271276565852376,0.05815260150965375,-1.4223399041708022,0.15545073349538516,5,15.63753244200018,False,466.3522004861555,1.0031,0.8084072243943711
SNP02702,0.018664427844124473,0.05613288185725876,0.3325043579908574,0.7396253633025706,5,15.87217915270242,False,2218.8760899077115,1.0031,0.1309882043902565
SNP01708,0.19811070884997614,0.06013688648062528,3.2943293283699155,0.0010450631928511785,5,16.42309885512228,False,3.1351895785535357,1.0031,2.9808574478526446
SNP00988,-0.057704994092926114,0.055142908748001776,-1.0464626441204405,0.2957716895235467,5,16.62311545480562,False,887.3150685706402,1.0031,0.5290433978580961
SNP01581,-0.024315456513151125,0.06478902905890423,-0.37530206682128614,0.7075693522314368,5,17.086088222853313,False,2122.7080566943105,1.0031,0.15023098645341762
SNP01744,0.032975328003985845,0.06042698736770463,0.5457053121534501,0.5854727005623459,5,17.22520116479234,False,1756.4181016870377,1.0031,0.23249335041491231
SNP01012,-0.06182362672221601,0.05861162515984403,-1.054801441755152,0.2919435459725626,5,17.917265389305054,False,875.8306379176878,1.0031,0.5347011213014914
SNP00031,0.03584874877533076,0.05698341439125938,0.6291084723211945,0.5295190931702953,5,19.09142974935589,False,1588.557279510886,1.0031,0.27611837567169206
SNP02461,-0.042811326619503785,0.05434317358394968,-0.7877958498939811,0.43112932147455,5,19.45921603573583,False,1293.3879644236501,1.0031,0.36539243940183413
SNP00507,0.17720021704328534,0.07450555351118629,2.3783491121461227,0.017704519336943524,5,21.245845195935747,False,53.11355801083057,1.0031,1.7519158594817945
SNP02469,-0.04165719352262037,0.064115990105546,-0.6497161387361473,0.5161259205937425,5,21.501333315495224,False,1548.3777617812275,1.0031,0.28724432948236445
SNP02913,-0.15739691869684405,0.06890282118509618,-2.284331990906772,0.02270273625590035,5,22.597913614936942,False,68.10820876770106,1.0031,1.6439217961450665
SNP02966,-0.02709336497092947,0.06154169651820849,-0.4402440378437291,0.6599199814597054,5,24.829725231754523,False,1979.7599443791162,1.0031,0.18050872160558057
SNP02873,-0.110529444810962,0.06665759889115362,-1.6581672104848464,0.09780989284568953,5,24.844962151851814,False,293.4296785370686,1.0031,1.009617216878975
SNP02181,0.0595906099095096,0.05974879934847375,0.9973524248070403,0.3189982206120909,5,25.65052248542255,False,956.9946618362726,1.0031,0.4962117394522402
SNP00411,-0.0554351436291277,0.06035994380981786,-0.9184094637959369,0.3587760541938388,5,26.79062635456766,False,1076.3281625815164,1.0031,0.4451765507966217
SNP01608,0.06746047203629488,0.05812388791584482,1.1606324775446561,0.24625606404791522,5,28.0038177421898,False,738.7681921437456,1.0031,0.6086130662105684
SNP00096,-0.041193894387059456,0.05820642232359448,-0.7077207762065313,0.4793953266491598,5,28.78817421166281,False,1438.1859799474794,1.0031,0.3193062039702303
SNP02473,-0.0400712801679078,0.07606450950947183,-0.5268065281209495,0.5985239575643976,5,29.546973797848125,False,1795.5718726931927,1.0031,0.2229184610808323
SNP01988,0.032597500151271434,0.056838552311833906,0.5735103873235802,0.5665155036659679,5,31.29679988339976,False,1699.5465109979039,1.0031,0.24678820042645133
SNP02240,-0.11618748241870633,0.06604795797502844,-1.7591381472025942,0.07906713200068141,5,31.6790580043587,False,237.20139600204425,1.0031,1.1020040140653782
SNP00008,0.024116712854957697,0.05658524169692509,0.4262014640518577,0.6701149322629233,5,32.32427127190507,False,2010.3447967887698,1.0031,0.17385070451277004
SNP02486,-0.13065793273838788,0.06787476858212581,-1.9249853143925921,0.05470679731270432,5,33.019662034964234,False,164.12039193811296,1.0031,1.261958709279062
SNP01385,-0.004235017512358014,0.05910173206228296,-0.07165640269044977,0.9428993909899143,5,33.27349532620168,False,2828.6981729697427,1.0031,0.025534644769497482
SNP01250,-0.10622592724397689,0.05544040867709376,-1.9160379546023463,0.05583832917815082,5,33.79460081735001,False,167.51498753445244,1.0031,1.2530675853627884
SNP02348,-0.11048464305964362,0.05745754105071435,-1.922891948371501,0.054969803132711714,5,35.44013659174956,False,164.90940939813515,1.0031,1.25987581840138
SNP01562,0.005248114242830724,0.059749308709396313,0.08783556422980662,0.930036874415828,5,36.67137637287593,False,2790.110623247484,1.0031,0.031499832050535796
SNP01502,0.029806314581243963,0.058178051352955236,0.5123292012723955,0.608610431680681,5,36.728212079057386,False,1825.831295042043,1.0031,0.21566060803678955
SNP02236,-0.06078544642480656,0.06373193521959741,-0.9537674670533962,0.34058801770397745,5,38.252619405514025,False,1021.7640531119324,1.0031,0.4677706351067731
SNP00616,-0.03275544217119657,0.057039925069513525,-0.5742546493754699,0.5660121560314787,5,39.68614167318925,False,1698.036468094436,1.0031,0.24717424153133655
SNP01514,-0.041284242457826276,0.055823818659145145,-0.7395452953497123,0.45986712513631617,5,41.79090789501764,False,1379.6013754089486,1.0031,0.3373676360493753
SNP01838,0.016270743967276107,0.05552803617208078,0.29301853782210574,0.7696099729512779,5,43.85073406645487,False,2308.8299188538335,1.0031,0.11372931315105772
SNP00636,-0.03065047184282779,0.05995363891589355,-0.511236221805086,0.6093749914181504,5,47.18723535537638,False,1828.1249742544512,1.0031,0.21511537307357248
SNP02522,-0.07790821234947017,0.060091925753047816,-1.2964838682261521,0.19531058552668162,5,47.23177174162546,False,585.9317565800449,1.0031,0.709274217996108
SNP02881,0.09684125467647518,0.05599091664315564,1.7295886633481845,0.08422153846964196,5,48.01571488298204,False,252.6646154089259,1.0031,1.0745768296128146
SNP01739,-0.038671663953864115,0.05878767080887244,-0.6578192913883509,0.5109082405672118,5,48.31209094440541,False,1532.7247217016356,1.0031,0.29165709241657045
SNP00871,0.05414424955225139,0.061883274826458744,0.8749415686886295,0.3819581435607773,5,49.0347527815484,False,1145.8744306823319,1.0031,0.41798422613687447
SNP01655,-0.08820186297229413,0.061373450327561516,-1.4371338502486724,0.1512047231946291,5,49.76239686888344,False,453.6141695838873,1.0031,0.8204346425297435
SNP02750,-0.1582358856467203,0.06413556383279198,-2.4672097069148338,0.01389704860884531,5,51.03873178390084,False,41.69114582653593,1.0031,1.8570774234143435
SNP00831,0.02600838919145752,0.06214065291373294,0.41854064886578823,0.6757026483163588,5,56.510291731282,False,2027.1079449490765,1.0031,0.17024437891885053
SNP00625,-0.06430078750900488,0.0633350662539613,-1.015247813133584,0.3103996729219981,5,57.77516060339538,False,931.1990187659943,1.0031,0.5080787450435084
SNP02640,0.07488671439253744,0.06729202967766171,1.1128615788713068,0.2662165286161303,5,58.57274846527815,False,798.649585848391,1.0031,0.5747649839329638
SNP02298,0.034251582660395734,0.06805434358553974,0.5032975245341069,0.6149410574429387,5,62.29221206081872,False,1844.823172328816,1.0031,0.21116650967833275
SNP00663,-0.0558535162546781,0.055337704636565704,-1.009321160346278,0.31323021972987525,5,63.76539479884597,False,939.6906591896258,1.0031,0.504136344861828
SNP02314,0.03973971338121718,0.06716671410614296,0.5916578458552679,0.5543040763707044,5,64.63273461162792,False,1662.9122291121134,1.0031,0.25625192757965937
SNP02869,-0.11922811765395155,0.06701308473030651,-1.7791766807002531,0.07572035166138895,5,64.79490854716175,False,227.16105498416684,1.0031,1.1207873777477804
SNP02357,-0.09011510638048385,0.05626911606854299,-1.6015020792349415,0.10979561861809015,5,65.63045351572569,False,329.38685585427044,1.0031,0.9594149900129921
SNP02099,0.017570942899073388,0.058661236034531716,0.29953243550357544,0.7646382543062976,5,65.74744641217318,False,2293.914762918893,1.0031,0.11654397833040551
SNP02208,-0.10667801434806727,0.054754314371749206,-1.9483033542121821,0.05184765388051479,5,65.85526683421453,False,155.54296164154437,1.0031,1.2852708907657573
SNP02252,0.05676491670120117,0.055851366524623934,1.0163568097510107,0.3098719063160687,5,67.6106381727431,False,929.6157189482061,1.0031,0.5088177960904134
SNP00856,-0.02586755522293179,0.057482895801430844,-0.4500043858661676,0.6528709054423613,5,73.3347452206006,False,1958.6127163270837,1.0031,0.1851726848759755
SNP00566,-0.08824146927865427,0.05954695868751196,-1.4818803717873177,0.1389006334460294,5,75.36194904464075,False,416.7019003380882,1.0031,0.8572957736901176
SNP02838,-0.010599515959171588,0.06329985124409161,-0.1674493028158726,0.8670733342935735,5,76.69053591540504,False,2601.2200028807206,1.0031,0.061944169730057896
SNP00326,0.03284079748796011,0.07018913223274144,0.4678900627958001,0.6400342531746837,5,77.35311577829582,False,1920.102759524051,1.0031,0.19379678294317249
SNP02393,0.01571828493684581,0.06135428875218633,0.25618885421902465,0.7978934148699716,5,78.47519411165692,False,2393.6802446099146,1.0031,0.09805511920744671
SNP01287,0.023365153189831796,0.06376802698929393,0.3664085952315036,0.7141902405372855,5,80.87524385354966,False,2142.5707216118567,1.0031,0.14618608876905972
SNP02193,0.061532189760727045,0.06902395349818918,0.8914613933602241,0.3730414386090217,5,81.38161065712895,False,1119.1243158270652,1.0031,0.4282429227231037
SNP02552,0.08171734900013182,0.058055891830293554,1.407563408706293,0.15978170900532346,5,82.07494064161511,False,479.3451270159704,1.0031,0.7964729379927099
SNP00853,-0.032426350564130985,0.07257796571167784,-0.4467795459154564,0.6551965396797222,5,82.2409976787283,False,1965.5896190391668,1.0031,0.18362840490143928
SNP01071,-0.02087600736427388,0.06419088215365659,-0.32521764250414953,0.7451304884820446,5,83.63752452395741,False,2235.3914654461337,1.0031,0.1277676662244525
SNP00223,0.0006497824198293728,0.057958833595866184,0.011211102424181935,0.9910587734609978,5,84.5284855454306,False,2973.1763203829933,1.0031,0.003900589477473959
SNP02935,0.0401407864960959,0.06218427229439713,0.6455134878166392,0.51884290829962,5,85.10408385210877,False,1556.52872489886,1.0031,0.28496411495653656
SNP00592,0.07764641735751393,0.07111848269019858,1.0917895660928523,0.2753667520064943,5,85.79259384618041,False,826.1002560194829,1.0031,0.5600884979635982
SNP00830,0.057350527052967164,0.06977711063499219,0.8219103160199747,0.4114566146042027,5,87.06574458042672,False,1234.369843812608,1.0031,0.3856759515363762
SNP00188,0.03712166073894674,0.06393572050146086,0.5806090937553218,0.5617234042756165,5,87.39665239718063,False,1685.1702128268496,1.0031,0.25047748081319215
SNP00963,-0.036402156091803146,0.06578785006774955,-0.5533264281218421,0.5802474046330204,5,88.84124256666065,False,1740.7422138990612,1.0031,0.23638679340729424
